423, 3, 7, guinea| liberia| sierra leone | west africa
423, 3, 8, direct| unprotected contact with the blood or body fluids (such as urine| saliva| sweat| feces| vomit| breast milk| and semen) of an infected symptomatic person| contact with the body of someone who has died from ebola| and exposure to objects (such as needles) | infected blood or other body fluids and tissues.
423, 3, 9, to(guinea) | in(west africa)
423, 4, 1, ebola
423, 4, 2, severe headache| muscle pain| vomiting| diarrhea| stomach pain| or unexplained bleeding or bruising.
423, 4, 5, take your temperature every morning and evening |
423, 4, 7, united states
423, 4, 9, to(united states)
423, 5, 1, ebola
423, 5, 7, airports | united states
423, 5, 9, at(airports) | to(united states)
423, 6, 1, ebola
423, 6, 5, up-to-date on routine vaccines| schedule a visit with a travel medicine provider| put together a travel health kit containing items such as over-the-counter medications| a thermometer| alcohol-based hand sanitizer| and basic first aid items | ensure that your organization will be providing you with personal protection equipment (ppe) such as masks| gloves| gowns| and eye protection
423, 6, 7, guinea| liberia| sierra leone | west africa
423, 6, 9, to(guinea) | in(west africa)
423, 7, 1, ebola
423, 7, 5, avoid nonessential travel | avoiding contact with the blood and body fluids (such as urine| saliva| sweat| feces| vomit| breast milk| and semen) of people who are sick with ebola
423, 7, 7, guinea| liberia| sierra leone | west africa
423, 7, 8, blood or body fluids
423, 7, 9, to(guinea) | in(west africa)
424, 1, 1, ebola
424, 1, 2, fever| headache| joint muscle aches| sore throat| weakness| diarrhea| vomiting stomach pain. rash| red eyes| hiccups| bleeding
424, 1, 6, blood
424, 2, 1, ebola
424, 2, 7, zaire congo
425, 1, 1, ebola| lassa| marburg| machupo| junin| hanta| plague| tuberculosis| anthrax| cholera| typhoid| typhus| malaria| viral hemorrhagic fevers
425, 1, 7, earth| moon
426, 1, 1, ebola
426, 1, 5, avoiding contact with the blood and body fluids of people who are sick with ebola | avoid nonessential travel
426, 1, 7, liberia
426, 1, 9, to(liberia)
426, 2, 1, ebola
426, 2, 2, fever and symptoms such severe headache| fatigue| muscle pain| vomiting| diarrhea| stomach pain| or unexplained bleeding or bruising.
426, 2, 5, avoid direct contact (through broken skin or mucous membranes in| for example| the eyes| nose| or mouth) with blood or body fluids (such as urine| saliva| sweat| feces| vomit| breast milk| and semen) of a person who is sick with ebola|objects (like needles and syringes) that have been contaminated with the virus| and infected fruit bats or primates (apes and monkeys).
426, 2, 8, zaire| sudan| bundibugyo| or tai forest virus
426, 3, 1, ebola
426, 3, 5, avoid nonessential travel | avoiding contact with the blood and body fluids of people who are sick with ebola
426, 3, 7, guinea | liberia| mali| sierra leone | west africa
426, 3, 9, in(guinea) | to(liberia) | in(west africa)
426, 4, 1, ebola
426, 4, 5, immediately notify your organization| health officials| and the us embassy or consulate in liberia if you think you have been exposed to someone with ebola but were not wearing recommended ppe | wear the recommended personal protective equipment (ppe) | use proper infection control and decontamination measures | isolate patients with suspected| probable| or confirmed ebola from other patients | avoid direct contact with dead bodies without wearing recommended ppe
426, 4, 7, liberia
426, 4, 9, in(liberia)
427, 1, 1, ebola
427, 1, 7, africa
428, 1, 1, ebola
428, 1, 2, blood clotting and hemorrhaging
428, 1, 6, every organ and tissue| except the bones and skeletal muscles
428, 1, 8, ebola virus
428, 2, 2, blood clots|red spots|bleeding
428, 2, 6, liver|brain|lungs|kidneys|intestines|breast|testicles
428, 2, 8, ebola virus
428, 2, 9, on(the skin)|in(the skin)
428, 3, 2, blood clots|red spots|bleeding
428, 3, 6, liver|brain|lungs|kidneys|intestines|breast|testicles
428, 3, 8, ebola virus
428, 3, 9, on(the skin)|in(the skin)
428, 4, 1, ebola
428, 4, 2, blood clots
428, 4, 6, liver| brain| kidneys|lungs| intestines| testicles
428, 5, 1, ebola
428, 5, 2, bleed from the nose and mouth|impaired kidney and liver function|blood in the stoolses| bleeding in the brain can lead to severe depression| seizures and delirium.
428, 5, 6, nose|mouth|kidney|liver|brain.
428, 5, 8, ebola virus
428, 6, 1, ebola
428, 6, 2, blood thickens and slows| and clots begin to stick to the walls of blood vessels
428, 6, 6, brain| liver| kidneys| lungs|intestines| testicles| breast tissue
429, 1, 1, ebola | malaria | dengue fever | typhoid fever
429, 1, 5, monitor health for 21 days
429, 1, 7, africa | west africa
429, 1, 8, have sexual or other contact with the bodily fluids of a sick person | touch any dead bodies or attend a funeral
429, 1, 9, in(africa) | to(west africa)
429, 2, 1, ebola
429, 2, 2, sick
429, 2, 5, asked to stay at home| limit movements| and monitor their health for 21 days
429, 2, 7, nigeria| spain and the united states
429, 2, 9, in(nigeria)
429, 3, 1, ebola
429, 3, 5, quarantine people | stay at home| limit movements| and monitor their health for 21 days
429, 3, 7, mali| nigeria| spain |united states
429, 3, 8, direct contact with contaminated body fluids from a sick person
429, 3, 9, in(mali)
429, 4, 1, ebola
429, 4, 2, elevated temperatures
429, 4, 3, screening| test negative for ebola twice
429, 4, 4, medical treatment
429, 4, 5, contacts should not travel internationally for 21 days
429, 4, 7, ebola-affected areas
429, 4, 9, from(ebola-affected areas)
429, 5, 1, ebola
429, 5, 7, west africa | nigeria| senegal| spain| the usa | mali
429, 5, 8, caring for an ill person| preparing the body of an ebola patient for burial| and sharing a bed with an ill person. other risky activities include attending the funeral of an ebola patient| touching their bodily fluids| or handling or eating meat from a sick or dead animal
429, 5, 9, in(west africa) | in(nigeria)
430, 1, 1, cholera
430, 1, 2, dehydration| watery diarrhea | vomiting
430, 1, 7, areas with epidemic cholera
430, 2, 1, cholera
430, 2, 2, watery diarrhea
430, 2, 5, drink ors| breastfeed baby
430, 2, 7, health facility
430, 2, 8, cholera germs | feces| poop
430, 2, 9, nearest(health facility)
431, 1, 1, ebola
431, 1, 2, human-to-human transmission | direct contact through broken skin or mucous membranes with the blood| or other bodily fluids or secretions (stool| urine| saliva| semen) of infected people
431, 1, 5, wearing personal protection equipment
431, 1, 7, west africa
431, 1, 9, in(west africa)
431, 2, 1, ebola virus disease | ebola haemorrhagic fever
431, 2, 7, democratic republic of congo | sudan
431, 2, 8, pteropodidae
431, 2, 9, of(sudan)
431, 3, 1, ebola virus disease | ebola haemorrhagic fever
432, 1, 1, malaria
432, 1, 4, antimalarial medication
432, 1, 5, malaria prophylaxis|awareness of risk|bite avoidance|chemoprophylaxis
432, 1, 7, uk
432, 1, 8, plasmodium| plasmodium falciparum
432, 1, 9, tropical and subtropical areas
433, 1, 1, typhus
433, 1, 7, udonthani hospital| udonthani province| maharat nakhon rachasima hospital| nakhon rachasima province| chaiyapoom hospital| chaiyapoom province| chumphon hospital| chumphon province| thailand
433, 1, 8, dengue virus
433, 1, 9, in(thailand)
433, 2, 1, typhus
433, 2, 4, antimicrobial treatment
433, 2, 7, udonthani hospital| maharaj nakhon ratchasima hospital| chaiyapoom hospital| ban mai chaiyapod hospital| chumphon hospital
433, 2, 8, bacterial infection
433, 2, 9, at(udonthani hospital)
433, 1, 1, typhus
433, 1, 7, udonthani hospital| udonthani province| maharat nakhon rachasima hospital| nakhon rachasima province| chaiyapoom hospital| chaiyapoom province| chumphon hospital| chumphon province| thailand
433, 1, 8, dengue virus
433, 1, 9, in(thailand)
433, 4, 1, typhus
433, 4, 7, southeast asia| hospitals| thailand
433, 4, 9, in(southeast asia)|
433, 5, 1, typhus
433, 5, 7, southeast asia| hospitals| thailand
433, 5, 9, in(southeast asia)|
433, 6, 1, typhus
433, 6, 7, udonthani hospital| udonthani province| maharat nakhon rachasima hospital| nakhon rachasima province| chaiyapoom hospital| chaiyapoom province| chumphon hospital| chumphon province| thailand
433, 6, 8, dengue virus infection
433, 6, 9, in
433, 1, 1, typhus
433, 1, 7, udonthani hospital| udonthani province| maharat nakhon rachasima hospital| nakhon rachasima province| chaiyapoom hospital| chaiyapoom province| chumphon hospital| chumphon province| thailand
433, 1, 8, dengue virus infection
433, 1, 9, in(thailand)
435, 1, 1, malaria| pneumonia| diarrhea| tuberculosis| and hiv/aids
435, 1, 7, areas| malaria-endemic world
435, 1, 9, in(malaria-endemic world)
435, 2, 1, malaria
435, 2, 7, st marc hospital| kingasani| kinshasa| dr congo
435, 2, 8, plasmodium falciparum
435, 2, 9, in(kingasani)| outskirts(kinshasa)
435, 2, 1, malaria
435, 2, 7, st marc hospital| kingasani| kinshasa| dr congo
435, 2, 8, plasmodium falciparum
435, 2, 9, in(kingasani)| outskirts(kinshasa)
435, 4, 1, malaria
435, 4, 2, fever| chills| sweats| headaches| muscle pains| nausea and vomiting
435, 4, 8, plasmodium falciparum
436, 1, 1, mite-borne typhus | tick typus
436, 1, 5, prompt removal of attached ticks | use of repellents | laundering of louse-infested clothing
436, 1, 9, in(rural areas)
436, 2, 1, epidemic typhus
436, 2, 2, high fever| intractable headache| and rash | prostration | vascular collapse
436, 2, 7, africa and south america
436, 2, 8, body louse
436, 2, 9, in(africa)
436, 3, 1, rickettsiae | typhus |tick typhus
436, 3, 2, fever|chills| headache| and muscle pains| body rash | low prostration
436, 3, 5, check your skin carefully for ticks after walking in a danger area such as a tropical forest | insect repellent | impregnated with benzyl benzoate and dibutylphthalate
436, 3, 7, lymph | southern africa | tropical forest
436, 3, 8, ticks| mites| fleas| or lice | cattle or wild-animal ticks
436, 3, 9, nearby(lymph)|in(southern africa)
436, 4, 1, rickettsiae | typhus |scrub typhus
436, 4, 2, fever|chills| headache| and muscle pains| body rash | low prostration | high fever to 104 �f | cough is present during the first week of fever and pneumonia may develop
436, 4, 7, lymph | pacific islands and in southeast and east asia | arms | legs
436, 4, 8, ticks| mites| fleas| or lice
436, 4, 9, on(pacific islands) | in(southeast) | to(arms)
436, 5, 1, rickettsiae | typhus |epidemic typhus
436, 5, 2, fever|chills| headache| and muscle pains| body rash | low prostration
436, 5, 7, lymph | africa and south america
436, 5, 8, ticks| mites| fleas| or lice
436, 5, 9, nearby(lymph) | in(africa)
436, 6, 1, rickettsiae | typhus
436, 6, 2, bad cold |chills| headache| and muscle pains| as well as a body rash
436, 6, 8, ticks| mites| fleas| or lice
436, 6, 9, nearby(lymph nodes)
436, 7, 1, scrub typhus
436, 7, 2, fever| chills| headache| and generalized swelling of lymph nodes
436, 7, 7, pacific islands | southeast asia| east asia
436, 7, 8, mites | rodents
436, 7, 9, on(pacific islands) | in(southeast asia) | in(east asia)
437, 1, 1, ebola
437, 1, 7, democratic republic of the congo|west africa|
437, 1, 8, zaire virus
437, 1, 9, in (the democratic republic of the congo)|in(west africa )
438, 1, 1, ebola
438, 1, 2, sudden onsetof fever fatigue| muscle pain| headache and sore throat|vomiting| diarrhoea| rash| symptoms of impaired kidney and liver function.
438, 2, 1, ebola
438, 2, 2, fever fatigue| muscle pain| headache| sore throat| vomiting| diarrhoea| rash| symptoms of impaired kidney &amp; liver function
438, 2, 6, kidney| liver
438, 2, 7, laboratory
438, 2, 8, virus
438, 3, 1, evd
438, 3, 7, nzara| sudan|yambuku|democratic republic of congo
438, 3, 8, ebola virus
438, 3, 9, near(the ebola river)
438, 4, 1, ebola
438, 4, 2, fever| muscle pain| headache| sore throat| or fatigue|vomiting| diarrhea| rashes| and impaired kidney or liver
438, 4, 6, muscle|head|throat|kidney|liver
438, 5, 1, ebola
438, 5, 2, fever fatigue| muscle pain| headache|sore throat|vomiting| diarrhoea| rash| impaired kidney liver function| bleeding
438, 5, 6, platelet liver white blood cell
438, 6, 7, zaire|bundibugyo|sudan|africa
438, 6, 8, filoviridae|cuevavirus|marburgvirus|ebolavirus
438, 6, 9, in (africa)
438, 7, 1, ebola virus desease|ebola haemorrhagic fever
438, 7, 2, illness
438, 7, 8, wild animals
438, 3, 1, ebola
438, 3, 7, nzara|sudan|yambuku|ebola river
438, 3, 8, ebola virus
438, 3, 9, near(the ebola river)
438, 9, 1, ebola | ebola haemorrhagic fever
438, 9, 2, wild animals
438, 9, 5, community engagement | case management| surveillance and contact tracing| a good laboratory service| safe burials | social mobilisation
438, 9, 7, central africa | west africa |tropical rainforests
438, 9, 9, near(tropical rainforests) | in(central africa) | in(west africa)
438, 10, 5, immune therapies drug therapies vaccines
438, 10, 6, blood
438, 1, 2, fever fatigue|muscle pain|headache|sore throat|vomiting|diarrheo|rash|bleeding
438, 1, 6, head|muscle|throat|kidney|liver
438, 1, 8, ebola virus
438, 12, 1, evd
438, 12, 7, central africa|west africa.
438, 12, 8, ebola virus
438, 12, 9, in (central africa)
438, 13, 1, ebola
438, 13, 7, guinea|sierra leone|liberia|nigeria|senegal|land borders
438, 13, 8, ebola virus
438, 13, 9, in (guinea)|across(land borders)|by(air)|to(sierra leone)
438, 14, 1, ebola
438, 14, 2, bedding| clothing
438, 14, 8, ebola virus
438, 14, 9, spreads(human-to-human)
439, 1, 2, blood clotting
439, 1, 8, ebola virus
439, 1, 9, by(blood clotting)
439, 2, 2, blood clots|red spots|bleeding
439, 2, 6, liver|brain|lungs|kidneys|intestines|breast|testicles
439, 2, 8, ebola virus
439, 2, 9, on(the skin)|in(the skin)
439, 3, 1, ebola
439, 3, 5, creating a vaccine
439, 3, 7, american
439, 4, 1, ebola
439, 4, 2, blood clotting| hemorrhaging
439, 4, 6, tissue| collagen
439, 4, 7, place
439, 4, 8, ebola virus
439, 4, 9, in(place)
439, 1, 1, ebola| release proteins
439, 1, 2, blood clotting| hemorrhaging
439, 1, 6, tissue| every organ| bones| skeletal muscles
439, 1, 8, virus particles
439, 6, 1, ebola hemorrhagic fever (ebola hf)
439, 6, 7, ebola river in africa|democratic republic of congo| gabon| sudan| the ivory coast| and uganda
439, 6, 8, ebola virus
439, 7, 1, ebola
439, 7, 2, increase in body temperature| strong headaches| and joint and muscle pain| diarrhea| vomiting| stomach pain| bleeding
439, 7, 6, eyes| nose| and tongue
439, 7, 8, ebola virus
439, 7, 9, from(eyes)
439, 7, 1, ebola
439, 7, 2, sudden increase in body temperature| strong headaches| and joint and muscle pain|diarrhea| vomiting| and stomach pain.
439, 7, 6, muscles|joints|head|stomach|eyes|nose|tongue.
439, 7, 8, ebola virus
439, 9, 1, ebola
439, 9, 2, blood clotting and hemorrhaging
439, 9, 8, ebola virus
439, 6, 1, ebola
439, 6, 7, africa|congo|gabon|sudan|ivory coast|uganda
439, 6, 8, ebola virus
441, 1, 1, ebola
441, 1, 2, saliva| sweat| semen| blood | physical contact
441, 1, 5, isolate patient | quarantine patient | check point at airport
441, 1, 7, india | west african countries |middle east
441, 1, 9, into(india) | to(west african)
441, 2, 1, ebola
441, 2, 5, screened | screening
441, 2, 7, liberia| nigeria | sierra leone | delhi| mumbai| bengaluru| chennai| trivandrum | kochi | airport | west african country of guinea | ebola-affected countries
441, 2, 9, at(delhi) | to(ebola)
441, 3, 1, ebola
441, 3, 4, isolate the patient| maintain blood parameters| maintain blood pressure
441, 3, 5, icu set-up
441, 3, 7, rml hospital | national centre for disease control | national institute of virology
442, 1, 1, ebola
442, 1, 5, isolation of ill people| contacting people exposed to the ill person| and further isolation of contacts if they develop symptoms
442, 1, 7, united states
442, 1, 9, in(united states)
442, 2, 1, ebola
442, 2, 2, fever| headache| muscle pain| fatigue| diarrhea| vomiting| stomach pain| unexplained bruising | bleeding
442, 2, 5, avoid contact with blood and body fluids | do not touch the body of someone who has died from ebola | do not touch bats and nonhuman primates or their blood and fluids | do not touch or eat raw meat prepared from these animals |
442, 2, 7, west africa
442, 2, 9, in(west africa)
442, 3, 1, ebola
442, 3, 2, fever| headache| muscle pain| fatigue| diarrhea| vomiting| stomach pain| or unexplained bruising or bleeding
442, 3, 5, notify cdc of ill travelers on a plane | evaluation of ill travelers| isolation and transport to a medical facility if needed
442, 3, 7, emergency operations center (eoc) | west africa | u.s
442, 4, 1, ebola
442, 4, 5, avoiding contact with the blood | avoiding contact of body fluids of people who are ill with ebola
442, 4, 7, guinea| liberia| sierra leone
442, 4, 9, to(guinea)
442, 5, 1, ebola
442, 5, 7, united states|west africa|texas|dallas|texas health presbyterian hospital of dallas
442, 5, 8, ebola virus
442, 5, 9, from(west africa)|to(sierra leone)
442, 6, 1, ebola
442, 6, 5, assessing the ability of ebola-affected countries and airports to conduct exit screening | assisting with development of exit screening protocols|training staff on exit screening protocols and appropriate ppe use| training in-country staff to provide future trainings.
442, 6, 7, west africa | airport
442, 6, 9, in(west africa)
442, 7, 1, ebola
442, 7, 7, guinea|sierra leone|liberia|west africa|united states|mali|democratic republic of the congo
442, 7, 8, ebola virus
442, 7, 9, to (guinea)|in(west africa)
442, 8, 1, ebola
442, 8, 2, fever| headache| muscle pain| fatigue| diarrhea| vomiting| stomach pain| or unexplained bruising or bleeding
442, 8, 5, wash hands | use an alcohol-based hand sanitizer | avoid contact with blood and body fluids of any person | do not touch the body of someone who has died from ebola | do not touch bats and nonhuman primates | their blood and fluids and do not touch | eat raw meat prepared from these animals
442, 8, 7, west africa | u.s. embassy | u.s consulate | guinea| liberia| sierra leone | democratic republic of the congo (drc)
442, 8, 9, in(west africa) | to(guinea)
442, 9, 1, ebola
442, 9, 5, level 3 travel notice | level 2 travel notice for the democratic republic of the congo (drc)
442, 9, 7, guinea| liberia| sierra leone | democratic republic of the congo (drc) | west africa
442, 9, 9, to(guinea)
442, 10, 1, ebola
442, 10, 5, assessing the ability of ebola-affected countries | airports to conduct exit screening | assisting with development of exit screening protocols | training staff on exit screening protocols and appropriate ppe use| training in-country staff to provide future trainings.
442, 10, 7, west africa
442, 10, 9, in(west africa)
442, 11, 1, ebola
442, 11, 5, level 3 travel notice for united states citizens to avoid all nonessential travel to guinea | level 2 travel notice for the democratic republic of the congo (drc) | voiding sick people and facilities in west africa
442, 11, 7, guinea| liberia| sierra leone | democratic republic of the congo (drc)
442, 11, 8, direct contact with the blood or other body fluids of a sick person
442, 11, 9, to(guinea)
442, 12, 1, ebola
442, 12, 7, united states | west africa | dallas| texas | texas health presbyterian hospital of dallas
442, 12, 9, in(united states) | from(west africa) | to(dallas) | at(texas health presbyterian hospital of dallas)
442, 13, 1, ebola
442, 13, 5, level 3 travel notice for united states citizens | to avoid all nonessential travel to guinea | level 2 travel notice for the democratic republic of the congo (drc) |
442, 13, 7, guinea| liberia| sierra leone | democratic republic of the congo (drc)
442, 13, 8, direct contact with the blood or other body fluids of a sick person
442, 13, 9, to(guinea)
442, 14, 1, ebola
442, 14, 7, united states|west africa|dallas|texas|texas health presbyterian hospital of dallas
442, 14, 8, ebola virus
442, 14, 9, in (the united states)|from(west africa)
443, 1, 1, ebola
443, 1, 7, west africa|guinea|sierra leone|liberia
443, 1, 8, ebola virus
443, 1, 9, from(guinea)|to(sierra leone)
443, 2, 1, ebola
443, 2, 7, guinea|sierra leone|tulane university
443, 2, 9, across (the border)
443, 3, 1, ebola
443, 3, 7, sub-saharan africa|guinea| sierra leone| liberia| mali| and nigeria.
443, 3, 8, ebola virus
443, 3, 9, in (tropical regions of sub-saharan africa).
444, 1, 1, ebola
444, 1, 7, drc congo|boende district|equatorial province|unicef|west africa.
444, 1, 9, in (boende district)|in (equatorial province)|by(unicef)
444, 2, 1, evd|malaria| cholera| typhoid fever| meningitis
444, 2, 8, bats or with a living or dead animal
444, 2, 9, spread(by semen)
444, 3, 1, ebola
444, 3, 2, joint pain| liver inflammation| and decreased hearing|low blood pressure from fluid loss
444, 4, 1, ebola
444, 4, 7, liberia| sierra leone|guinea|malian government|west africa|monrovia
444, 4, 8, ebola virus
444, 4, 9, to(mali)|over (such a broad geographical area)
444, 5, 1, evd
444, 5, 7, sudan|zaire|west africa|guinea|sierra leone|liberia|nigeria|senegal|land borders
444, 5, 8, ebola virus
444, 5, 9, of(sudan)|in(zaire)|in (guinea)|of(saharan africa)
444, 6, 1, ebola
444, 6, 2, feeling tired| fever| pain in the muscles and joints|headache| and sore throat|vomiting| diarrhea and abdominal pain|shortness of breath and chest pain.
444, 6, 6, muscles|joints|head|throat|abdomen|chest
444, 6, 8, ebola virus
444, 6, 9, with (small bumps)
444, 7, 1, ebola
444, 7, 2, low blood pressure from fluid loss|muscle and joint pain| liver inflammation|decreased hearing.
444, 7, 6, muscle|joint|liver.
444, 8, 1, ebola virus disease|ebola hemorrhagic fever
444, 8, 2, fever| sore throat| muscle pain| and headaches|vomiting| diarrhea and rash usually follow| along with decreased function of the liver and kidneys.
444, 8, 6, liver|kidneys
444, 8, 8, ebola viruses
444, 9, 1, ebola
444, 9, 2, sick
444, 9, 8, viral
444, 10, 1, ebola
444, 10, 7, liberia|monrovia|nigeria|united states|senegal
444, 10, 8, ebola virus
444, 10, 9, in (liberia)|spread (to nigeria)
444, 11, 6, .
444, 11, 8, ebola virus
444, 12, 1, ebola
444, 12, 7, guinea|liberia and sierra leone
444, 12, 8, ebola virus
444, 12, 9, in (guinea)|spread(to the neighbouring)|of(liberia)
444, 13, 1, ebola
444, 13, 7, africa|liberia|texas|united states|guinea|bellevue hospital center|new york city
444, 13, 8, ebola virus
444, 13, 9, from(guinea)|in(new york city )
444, 14, 1, evd
444, 14, 8, ebolavirus| bundibugyo virus (bdbv)| sudan virus (sudv)| ta� forest virus (tafv)
444, 15, 1, evd
444, 15, 2, fever|sore throat|muscle pain|headaches|vomiting|diarrhea
444, 15, 8, ebolaviruses
444, 15, 9, in (africa)
444, 16, 1, ebola
444, 16, 7, west africa|guinea|sierra leone|liberia|nigeria|mali|world health organization
444, 16, 8, ebola virus
444, 16, 9, of(sub-saharan africa)
444, 17, 1, ebola| influenza| malaria| dengue fever
444, 17, 2, fever| headaches| joint| muscle and abdominal pain| vomiting| diarrhea| loss of appetite
444, 17, 6, throat|liver| kidney
444, 17, 9, internal(body)| external(body)
444, 18, 1, ebola
444, 18, 2, internal and external bleeding|vomiting of blood| coughing up of blood or blood in stool.
444, 17, 1, ebola| influenza| malaria| dengue fever
444, 17, 2, fever| headaches| joint| muscle and abdominal pain| vomiting| diarrhea| loss of appetite
444, 17, 6, throat|liver| kidney
444, 17, 9, internal(body)| externally(body)
444, 20, 1, ebola
444, 20, 9, spread(of disease)
444, 21, 1, malaria| cholera| typhoid fever| meningitis
444, 21, 3, inspect the plane| tested everyone
444, 21, 6, breast
444, 21, 8, body fluids of an infected human| fruit bats
445, 1, 1, ebola
445, 1, 6, kidney
445, 1, 7, kikwit| democratic republic of the congo
445, 1, 8, ebola| virus
445, 1, 9, in(kikwit)
445, 2, 1, ebola|malaria| typhoid fever| dysentery| influenza
445, 2, 2, high fever| chills|myalgia|nausea| vomiting| diarrhea|chest pain| cough|headache
445, 2, 6, head|chest
445, 2, 8, ebola virus
445, 3, 1, ebola
445, 3, 2, hemorrhagic fever|chills|myalgia|nausea|vomiting|diarrhea|chestpain|cough|headache|malaria|dysentery|influenza
445, 3, 6, chest|head
445, 3, 8, ebola virus
445, 3, 9, by(fever)
447, 1, 1, typhus
447, 1, 2, high fever| intense generalized headache| diffuse myalgias| rash and an eschar at the site of the chigger bite
447, 1, 3, serologic testing | biopsy of an eschar | clinical history (including visit to an endemic area) | physical findings
447, 1, 7, korea| china| taiwan| japan| pakistan| india| thailand| malaysia | united states| canada|europe|asia pacific rim| northern portions of australia
447, 1, 8, mite-borne| orientia tsutsugamushi | rickettsia tsutsugamushi
447, 1, 9, in(korea)
447, 2, 1, typhus
447, 2, 2, high fever| intense generalized headache| diffuse myalgias| in many patients| rash and an eschar at the site of the chigger bite
447, 2, 4, serologic testing | biopsy of an eschar.
447, 2, 7, asia pacific rim| korea| china| taiwan| japan| pakistan| india| thailand| malaysia| northern portions of australia | endemic regions
447, 2, 8, orientia tsutsugamushi (previously called rickettsia tsutsugamushi) | mite-borne infectious
447, 2, 9, in(korea) |from(endemic regions)
448, 1, 1, ebola
448, 1, 5, drugs
448, 1, 7, u.s| west africa
448, 2, 1, ebola
448, 2, 2, fever severe diarrhea vomiting dehydration
448, 2, 6, blood kidney liver
449, 1, 1, cholera
450, 1, 1, ebola hemorrhagic fever
450, 1, 7, african countries | sudan
450, 1, 9, in(african countries)
451, 1, 1, cholera
451, 1, 5, flew a yellow quarantine flag
451, 1, 7, vessel| ashore|
451, 1, 9, aboard(vessel)
451, 2, 1, cholera
451, 2, 2, watery diarrhea | vomiting
451, 2, 4, oral rehydration therapy | intravenous fluids | antibacterial drugs
451, 2, 8, vibrio cholerae | drinking water or eating food that has been contaminated by the feces (waste product) of an infected person| including one with no apparent symptoms.
452, 1, 1, cholera
452, 1, 7, artemisa| camag�ey| granma| guant�namo| havana| santiago de cuba|cuba | united states
452, 1, 9, from(cuba) |from(united states)
453, 1, 1, cholera
453, 1, 2, watery diarrhea| vomiting| and leg cramps. in these people| rapid loss of body fluids leads to dehydration and shock
453, 1, 8, cholera bacterium | feces of an infected person | inadequate treatment of sewage and drinking water
453, 2, 1, cholera
453, 2, 2, watery diarrhea| vomiting| and leg cramps | rapid loss of body fluids leads to dehydration and shock
453, 2, 7, u.s | gulf of mexico| brackish rivers | coastal waters
453, 2, 8, vibrio cholerae|cholera bacterium | contaminated by feces (poop) from a person infected with cholera
453, 2, 9, in(u.s) | from(gulf of mexico) | in(brackish rivers)
453, 3, 1, cholera
453, 3, 2, diarrhea | vomiting |watery diarrhea| and leg cramps
453, 3, 5, prepackaged mixture of sugar and salts to be mixed with water
453, 3, 8, vibrio cholerae
454, 1, 1, cholera
454, 1, 7, international society for infectious diseases|asian and african countries|global infectious disease and epidemiology network.
454, 1, 9, by (the international society for infectious diseases)
455, 1, 1, ebola
455, 1, 5, immediately notify your organization| health officials| and the us embassy or consulate in guinea if you think you have been exposed to someone with ebola but were not wearing recommended ppe | wear the recommended personal protective equipment (ppe) | use proper infection control and decontamination measures | isolate patients with suspected| probable| or confirmed ebola from other patients | avoid direct contact with dead bodies without wearing recommended ppe
455, 1, 7, guinea
455, 1, 9, in(guinea)
455, 2, 1, ebola virus
455, 2, 5, wearing a face shield or goggles| a medical mask| double gloves| a waterproof gown or coveralls| an apron| and waterproof boots.
455, 2, 8, contact with blood or body fluids (such as urine| saliva| sweat| feces| vomit| breast milk| and semen) of a person sick with ebola without wearing the right protective clothing and equipment
455, 3, 1, ebola
455, 3, 5, avoid nonessential travel | avoiding contact with the blood and body fluids of people who are sick with ebola
455, 3, 7, guinea | liberia| mali| sierra leone | west africa
455, 3, 9, in(guinea)| to(guinea) | in(liberia) | in(west africa)
455, 4, 1, ebola
455, 4, 5, avoiding contact with the blood and body fluids of people who are sick with ebola | avoid nonessential travel
455, 4, 7, guinea
455, 4, 9, to(guinea)
456, 1, 1, ebola
456, 1, 2, fever|headache|muscle aches|rash| chest pain| severe bloody vomiting| diarrhea| uncontrolled internal bleeding| kidney|liver failure|shock.
456, 1, 6, head|muscle|chest|kidney|liver
456, 1, 8, ebola virus
456, 1, 9, in(the blood)
456, 2, 2, fever|headache|muscle aches|rash|chest pain|vomiting|diarrhea|bleeding|shock
456, 2, 6, head|muscle|chest|liver|kidney
456, 2, 8, ebola virus
456, 2, 9, by(the body)|in(the blood)
457, 1, 1, ebola
457, 1, 7, asia
457, 1, 8, deadly virus
457, 2, 1, ebola
457, 2, 7, west african| liberia|guinea| sierra leone
457, 2, 8, deadly outbreak
457, 2, 9, in(west african countries)
457, 3, 1, ebola
457, 3, 5, quarantined on a secluded island
457, 3, 7, philippines| liberia| west africa
457, 3, 9, in(liberia)
457, 4, 5, put in a secluded place
457, 4, 7, island| secluded place
457, 4, 9, in(secluded place)
457, 5, 1, ebola
457, 5, 5, quarantine them
457, 5, 7, philippines| liberia| west africa| manila
457, 5, 9, in(west africa)
457, 6, 1, ebola
457, 6, 5, quarantine 112 soldiers| settle quarantine suit
457, 6, 7, asia| maine| philippines| mali| u.s.
457, 6, 9, in(mali)
458, 1, 1, rickettsioses | typus
458, 1, 2, fever| headache| malaise| nausea | vomiting | maculopapular| vesicular| petechial rash | eschar | myalgia | febrile illness
458, 1, 3, minimize exposure to infectious arthropods (including lice| fleas| ticks| mites) | minimize exposure to animal reservoirs| particularly dogs and cats | insect | tick repellents | insecticides |acaricides | wearing protective clothing
